transaction_id,customer_id,transaction_date,category,quantity,unit_price,discount_pct,amount,device_type,channel,order_status
TXN000263,CUS0035,2026-01-25,Fashion,3,1499.0,0.0,4871.75,Desktop,Referral,Completed
TXN000264,CUS0035,2025-09-26,Fashion,3,1499.0,0.0,4871.75,Desktop,Referral,Completed
TXN000265,CUS0035,2025-09-15,Home,1,999.0,0.0,1082.25,Desktop,Referral,Completed
TXN000266,CUS0035,2025-09-04,Fashion,3,399.0,0.0,1296.75,Desktop,Referral,Completed
TXN000267,CUS0036,2026-07-17,Electronics,2,999.0,0.15,2264.4,Desktop,Organic Search,Completed
TXN000268,CUS0036,2026-06-01,Beauty,1,699.0,0.1,838.8,Desktop,Organic Search,Completed
TXN000269,CUS0036,2026-04-04,Electronics,1,699.0,0.0,932.0,Desktop,Organic Search,Completed
TXN000270,CUS0036,2026-03-23,Sports,2,1499.0,0.0,3997.33,Mobile,Organic Search,Completed
TXN000271,CUS0036,2026-03-11,Electronics,2,999.0,0.0,2664.0,Desktop,Organic Search,Completed
TXN000272,CUS0036,2025-11-28,Electronics,2,699.0,0.0,1864.0,Desktop,Organic Search,Completed
TXN000273,CUS0036,2025-11-20,Electronics,1,499.0,0.0,665.33,Desktop,Organic Search,Cancelled
TXN000274,CUS0036,2025-10-07,Fashion,1,399.0,0.05,505.4,Desktop,Organic Search,Cancelled
TXN000275,CUS0037,2026-08-11,Beauty,2,999.0,0.0,1498.5,Desktop,Referral,Completed
TXN000276,CUS0038,2026-08-02,Beauty,1,699.0,0.0,1631.0,Mobile,Paid Ads,Completed
TXN000277,CUS0038,2026-07-13,Beauty,2,499.0,0.0,2328.67,Mobile,Paid Ads,Completed
TXN000278,CUS0038,2026-06-27,Beauty,1,399.0,0.0,931.0,Mobile,Paid Ads,Completed
TXN000279,CUS0038,2026-06-21,Beauty,1,299.0,0.0,697.67,Tablet,Paid Ads,Completed
TXN000280,CUS0038,2026-05-19,Electronics,1,1499.0,0.0,3497.67,Mobile,Paid Ads,Completed
TXN000281,CUS0038,2026-04-25,Beauty,2,299.0,0.0,1395.33,Mobile,Paid Ads,Completed
TXN000282,CUS0038,2026-04-21,Beauty,1,699.0,0.15,1386.35,Mobile,Paid Ads,Completed
TXN000283,CUS0038,2026-04-18,Electronics,2,299.0,0.0,1395.33,Mobile,Paid Ads,Completed
TXN000284,CUS0038,2026-04-08,Beauty,3,699.0,0.0,4893.0,Mobile,Paid Ads,Completed
TXN000285,CUS0038,2026-04-03,Beauty,2,699.0,0.0,3262.0,Mobile,Paid Ads,Completed
TXN000286,CUS0038,2026-03-15,Beauty,1,999.0,0.0,2331.0,Tablet,Paid Ads,Completed
TXN000287,CUS0038,2026-03-14,Home,1,499.0,0.15,989.68,Tablet,Paid Ads,Completed
TXN000288,CUS0038,2026-03-13,Beauty,1,1999.0,0.0,4664.33,Mobile,Paid Ads,Completed
TXN000289,CUS0038,2026-03-04,Beauty,1,699.0,0.2,1304.8,Mobile,Paid Ads,Completed
TXN000290,CUS0038,2026-02-02,Beauty,2,999.0,0.0,4662.0,Mobile,Paid Ads,Completed
TXN000291,CUS0038,2026-01-14,Electronics,1,1999.0,0.0,4664.33,Mobile,Paid Ads,Completed
TXN000292,CUS0038,2025-11-13,Sports,3,699.0,0.0,4893.0,Mobile,Paid Ads,Completed
TXN000293,CUS0038,2025-11-11,Beauty,2,1499.0,0.0,6995.33,Mobile,Paid Ads,Completed
TXN000294,CUS0038,2025-11-08,Electronics,1,499.0,0.0,1164.33,Mobile,Paid Ads,Completed
TXN000295,CUS0038,2025-10-19,Home,1,1999.0,0.0,4664.33,Mobile,Paid Ads,Cancelled
TXN000296,CUS0038,2025-10-07,Beauty,3,499.0,0.0,3493.0,Mobile,Paid Ads,Completed
TXN000297,CUS0039,2026-05-21,Beauty,2,499.0,0.05,553.06,Desktop,Organic Search,Completed
TXN000298,CUS0039,2026-03-15,Home,2,1499.0,0.0,1748.83,Desktop,Organic Search,Completed
TXN000299,CUS0039,2025-10-30,Beauty,3,999.0,0.0,1748.25,Desktop,Organic Search,Completed
TXN000300,CUS0040,2026-08-13,Sports,1,699.0,0.0,932.0,Mobile,Paid Ads,Completed
TXN000301,CUS0040,2026-07-11,Fashion,1,1999.0,0.0,2665.33,Mobile,Paid Ads,Completed
TXN000302,CUS0040,2026-07-08,Fashion,3,499.0,0.0,1996.0,Mobile,Paid Ads,Completed
TXN000303,CUS0040,2026-07-01,Sports,1,299.0,0.0,398.67,Mobile,Paid Ads,Completed
TXN000304,CUS0040,2026-06-04,Fashion,2,1499.0,0.0,3997.33,Mobile,Paid Ads,Cancelled
TXN000305,CUS0040,2026-05-23,Fashion,3,1999.0,0.0,7996.0,Mobile,Paid Ads,Completed
TXN000306,CUS0040,2026-05-15,Fashion,2,1499.0,0.0,3997.33,Mobile,Paid Ads,Completed
TXN000307,CUS0040,2026-02-25,Fashion,2,999.0,0.15,2264.4,Desktop,Paid Ads,Cancelled
TXN000308,CUS0040,2026-01-29,Electronics,1,399.0,0.0,532.0,Mobile,Paid Ads,Completed
TXN000309,CUS0040,2025-11-14,Home,2,499.0,0.0,1330.67,Mobile,Paid Ads,Completed
TXN000310,CUS0041,2026-08-13,Beauty,2,1499.0,0.0,3997.33,Desktop,Email,Completed
TXN000311,CUS0041,2026-07-26,Electronics,2,299.0,0.0,797.33,Desktop,Email,Completed
TXN000312,CUS0041,2026-07-03,Electronics,2,1999.0,0.0,5330.67,Desktop,Email,Completed
TXN000313,CUS0041,2026-06-07,Electronics,2,499.0,0.0,1330.67,Mobile,Email,Completed
TXN000314,CUS0041,2026-03-20,Electronics,3,499.0,0.0,1996.0,Desktop,Email,Completed
TXN000315,CUS0041,2026-02-14,Electronics,1,999.0,0.0,1332.0,Desktop,Email,Completed
TXN000316,CUS0041,2026-01-30,Electronics,2,1999.0,0.0,5330.67,Desktop,Email,Completed
TXN000317,CUS0041,2026-01-23,Home,1,699.0,0.0,932.0,Desktop,Email,Completed
TXN000318,CUS0041,2025-12-22,Electronics,2,499.0,0.2,1064.53,Desktop,Email,Completed
TXN000319,CUS0041,2025-11-26,Electronics,3,1999.0,0.1,7196.4,Desktop,Email,Completed
TXN000320,CUS0042,2026-04-11,Electronics,3,999.0,0.0,1748.25,Desktop,Referral,Completed
TXN000321,CUS0043,2026-07-10,Electronics,1,1999.0,0.0,1832.42,Mobile,Referral,Completed
TXN000322,CUS0043,2026-07-03,Home,3,399.0,0.2,877.8,Mobile,Referral,Completed
TXN000323,CUS0043,2026-02-03,Electronics,1,399.0,0.1,329.18,Mobile,Referral,Completed
TXN000324,CUS0044,2026-07-21,Fashion,3,499.0,0.0,873.25,Mobile,Organic Search,Completed
TXN000325,CUS0045,2026-06-04,Electronics,1,1999.0,0.0,2165.58,Mobile,Social Media,Completed
TXN000326,CUS0045,2026-05-07,Fashion,3,299.0,0.0,971.75,Mobile,Social Media,Completed
TXN000327,CUS0045,2026-04-30,Electronics,1,399.0,0.0,432.25,Mobile,Social Media,Completed
TXN000328,CUS0045,2026-03-02,Sports,1,699.0,0.0,757.25,Mobile,Social Media,Completed
TXN000329,CUS0045,2026-01-27,Electronics,3,1499.0,0.0,4871.75,Desktop,Social Media,Returned
TXN000330,CUS0045,2026-01-25,Electronics,3,299.0,0.0,971.75,Mobile,Social Media,Cancelled
TXN000331,CUS0045,2025-09-07,Electronics,3,299.0,0.0,971.75,Tablet,Social Media,Completed
TXN000332,CUS0045,2025-08-31,Electronics,1,399.0,0.2,345.8,Tablet,Social Media,Completed
TXN000333,CUS0046,2026-01-17,Fashion,1,299.0,0.0,323.92,Mobile,Referral,Completed
TXN000334,CUS0046,2025-09-21,Sports,2,699.0,0.0,1514.5,Mobile,Referral,Completed
TXN000335,CUS0046,2025-07-29,Electronics,1,999.0,0.0,1082.25,Mobile,Referral,Completed
TXN000336,CUS0046,2025-07-19,Home,1,299.0,0.0,323.92,Mobile,Referral,Completed
TXN000337,CUS0046,2025-07-16,Home,2,1499.0,0.0,3247.83,Mobile,Referral,Completed
TXN000338,CUS0046,2025-04-22,Home,1,399.0,0.0,432.25,Mobile,Referral,Completed
TXN000339,CUS0046,2025-04-10,Sports,3,699.0,0.0,2271.75,Mobile,Referral,Completed
TXN000340,CUS0047,2026-08-08,Electronics,3,1499.0,0.0,10493.0,Desktop,Referral,Completed
TXN000341,CUS0047,2026-08-04,Beauty,3,399.0,0.0,2793.0,Desktop,Referral,Completed
TXN000342,CUS0047,2026-07-31,Beauty,2,1499.0,0.0,6995.33,Desktop,Referral,Completed
TXN000343,CUS0047,2026-07-27,Beauty,3,1999.0,0.0,13993.0,Desktop,Referral,Returned
TXN000344,CUS0047,2026-07-05,Beauty,1,999.0,0.0,2331.0,Desktop,Referral,Cancelled
TXN000345,CUS0047,2026-05-14,Beauty,1,999.0,0.0,2331.0,Desktop,Referral,Completed
TXN000346,CUS0047,2026-04-28,Fashion,1,1999.0,0.2,3731.47,Mobile,Referral,Completed
TXN000347,CUS0047,2026-03-20,Home,2,1999.0,0.0,9328.67,Desktop,Referral,Completed
TXN000348,CUS0047,2026-03-05,Beauty,1,299.0,0.0,697.67,Desktop,Referral,Completed
TXN000349,CUS0047,2026-02-19,Beauty,1,1499.0,0.0,3497.67,Desktop,Referral,Completed
TXN000350,CUS0047,2026-02-10,Beauty,1,699.0,0.15,1386.35,Desktop,Referral,Completed
TXN000351,CUS0047,2026-02-05,Home,1,999.0,0.0,2331.0,Desktop,Referral,Completed
TXN000352,CUS0047,2026-01-23,Beauty,1,1999.0,0.2,3731.47,Desktop,Referral,Cancelled
TXN000353,CUS0047,2025-11-26,Beauty,3,1999.0,0.0,13993.0,Desktop,Referral,Completed
TXN000354,CUS0047,2025-11-23,Beauty,2,999.0,0.0,4662.0,Mobile,Referral,Completed
TXN000355,CUS0047,2025-11-12,Beauty,2,999.0,0.0,4662.0,Desktop,Referral,Completed
TXN000356,CUS0047,2025-11-07,Beauty,1,499.0,0.0,1164.33,Desktop,Referral,Completed
TXN000357,CUS0047,2025-10-23,Home,1,999.0,0.15,1981.35,Desktop,Referral,Completed
TXN000358,CUS0047,2025-10-13,Beauty,1,699.0,0.2,1304.8,Desktop,Referral,Completed
TXN000359,CUS0048,2026-06-21,Electronics,1,499.0,0.0,457.42,Mobile,Paid Ads,Completed
TXN000360,CUS0048,2026-01-26,Sports,3,1999.0,0.0,5497.25,Mobile,Paid Ads,Completed
TXN000361,CUS0048,2025-11-29,Electronics,1,299.0,0.0,274.08,Mobile,Paid Ads,Completed
TXN000362,CUS0048,2025-11-15,Sports,3,1499.0,0.1,3710.02,Tablet,Paid Ads,Completed
TXN000363,CUS0048,2025-09-21,Sports,1,1999.0,0.0,1832.42,Desktop,Paid Ads,Completed
TXN000364,CUS0049,2026-08-18,Home,2,499.0,0.2,731.87,Mobile,Paid Ads,Completed
TXN000365,CUS0049,2026-08-08,Beauty,3,299.0,0.0,822.25,Mobile,Paid Ads,Completed
TXN000366,CUS0049,2026-07-05,Sports,1,299.0,0.0,274.08,Mobile,Paid Ads,Completed
TXN000367,CUS0049,2026-03-06,Sports,3,299.0,0.0,822.25,Desktop,Paid Ads,Returned
TXN000368,CUS0049,2025-12-12,Home,2,999.0,0.0,1831.5,Mobile,Paid Ads,Completed
TXN000369,CUS0050,2026-07-18,Fashion,1,699.0,0.0,407.75,Desktop,Referral,Completed
TXN000370,CUS0051,2026-07-28,Home,1,399.0,0.0,299.25,Mobile,Social Media,Completed
TXN000371,CUS0052,2026-08-13,Home,2,999.0,0.0,1831.5,Desktop,Direct,Completed
TXN000372,CUS0052,2026-04-23,Home,3,499.0,0.15,1166.41,Desktop,Direct,Completed
TXN000373,CUS0052,2026-03-07,Home,2,399.0,0.2,585.2,Desktop,Direct,Completed
TXN000374,CUS0052,2026-03-06,Home,3,499.0,0.0,1372.25,Desktop,Direct,Completed
TXN000375,CUS0052,2025-11-05,Electronics,1,299.0,0.0,274.08,Desktop,Direct,Completed
TXN000376,CUS0053,2026-08-02,Sports,1,1999.0,0.0,4664.33,Desktop,Social Media,Completed
TXN000377,CUS0053,2026-07-17,Sports,3,499.0,0.0,3493.0,Desktop,Social Media,Completed
TXN000378,CUS0053,2026-07-14,Sports,2,1499.0,0.05,6645.57,Desktop,Social Media,Completed
TXN000379,CUS0053,2026-07-08,Beauty,2,499.0,0.0,2328.67,Desktop,Social Media,Completed
TXN000380,CUS0053,2026-06-01,Sports,1,999.0,0.0,2331.0,Tablet,Social Media,Completed
TXN000381,CUS0053,2026-05-17,Home,3,699.0,0.0,4893.0,Desktop,Social Media,Completed
TXN000382,CUS0053,2026-05-12,Sports,1,699.0,0.0,1631.0,Tablet,Social Media,Completed
TXN000383,CUS0053,2026-05-09,Sports,2,399.0,0.0,1862.0,Desktop,Social Media,Completed
TXN000384,CUS0053,2026-03-31,Sports,2,999.0,0.0,4662.0,Tablet,Social Media,Completed
TXN000385,CUS0053,2025-12-31,Fashion,3,699.0,0.0,4893.0,Desktop,Social Media,Completed
TXN000386,CUS0053,2025-12-29,Sports,1,1499.0,0.0,3497.67,Desktop,Social Media,Completed
TXN000387,CUS0053,2025-12-12,Beauty,1,999.0,0.15,1981.35,Mobile,Social Media,Completed
TXN000388,CUS0053,2025-11-25,Sports,2,1999.0,0.0,9328.67,Desktop,Social Media,Completed
TXN000389,CUS0053,2025-11-15,Sports,2,699.0,0.1,2935.8,Desktop,Social Media,Completed
TXN000390,CUS0053,2025-10-24,Sports,1,999.0,0.0,2331.0,Desktop,Social Media,Completed
TXN000391,CUS0053,2025-10-15,Sports,2,999.0,0.0,4662.0,Desktop,Social Media,Completed
TXN000392,CUS0054,2026-08-03,Sports,1,1499.0,0.0,1124.25,Desktop,Paid Ads,Completed
TXN000393,CUS0054,2025-11-13,Electronics,3,999.0,0.0,2247.75,Desktop,Paid Ads,Completed
TXN000394,CUS0055,2026-07-30,Home,2,399.0,0.0,598.5,Tablet,Referral,Completed
TXN000395,CUS0056,2026-07-22,Fashion,1,299.0,0.15,338.87,Desktop,Email,Completed
TXN000396,CUS0056,2026-07-16,Home,3,299.0,0.1,1076.4,Desktop,Email,Completed
TXN000397,CUS0056,2026-06-04,Fashion,1,1999.0,0.0,2665.33,Desktop,Email,Completed
TXN000398,CUS0056,2026-06-02,Beauty,3,1499.0,0.0,5996.0,Mobile,Email,Completed
TXN000399,CUS0056,2026-05-25,Home,2,699.0,0.0,1864.0,Desktop,Email,Completed
TXN000400,CUS0056,2026-05-16,Home,3,699.0,0.0,2796.0,Tablet,Email,Completed
TXN000401,CUS0056,2026-03-18,Beauty,1,999.0,0.2,1065.6,Desktop,Email,Completed
TXN000402,CUS0056,2026-03-14,Home,2,1999.0,0.15,4531.07,Desktop,Email,Returned
TXN000403,CUS0056,2026-01-05,Sports,2,1499.0,0.0,3997.33,Desktop,Email,Completed
TXN000404,CUS0056,2025-11-22,Home,3,399.0,0.0,1596.0,Desktop,Email,Completed
TXN000405,CUS0056,2025-11-14,Home,3,299.0,0.05,1136.2,Desktop,Email,Completed
TXN000406,CUS0057,2025-10-07,Beauty,1,699.0,0.0,407.75,Mobile,Email,Completed
TXN000407,CUS0058,2026-08-11,Beauty,2,1999.0,0.0,2998.5,Mobile,Organic Search,Completed
TXN000408,CUS0059,2026-06-24,Sports,2,999.0,0.0,1165.5,Desktop,Paid Ads,Completed
TXN000409,CUS0060,2026-07-20,Sports,3,499.0,0.0,1372.25,Mobile,Social Media,Completed
TXN000410,CUS0060,2026-07-13,Sports,1,699.0,0.0,640.75,Mobile,Social Media,Completed
TXN000411,CUS0060,2026-04-24,Sports,2,399.0,0.1,658.35,Mobile,Social Media,Completed
TXN000412,CUS0060,2026-02-09,Electronics,2,1999.0,0.0,3664.83,Mobile,Social Media,Returned
TXN000413,CUS0061,2026-04-29,Electronics,2,699.0,0.0,1514.5,Desktop,Email,Completed
TXN000414,CUS0061,2026-04-20,Electronics,1,999.0,0.0,1082.25,Mobile,Email,Completed
TXN000415,CUS0061,2026-02-14,Electronics,1,699.0,0.0,757.25,Desktop,Email,Completed
TXN000416,CUS0061,2025-12-18,Electronics,1,299.0,0.1,291.52,Desktop,Email,Completed
TXN000417,CUS0061,2025-11-01,Electronics,1,1499.0,0.0,1623.92,Desktop,Email,Completed
TXN000418,CUS0061,2025-09-20,Electronics,2,999.0,0.0,2164.5,Desktop,Email,Completed
TXN000419,CUS0061,2025-08-05,Electronics,3,999.0,0.0,3246.75,Desktop,Email,Completed
TXN000420,CUS0061,2025-07-23,Sports,2,999.0,0.0,2164.5,Desktop,Email,Completed
TXN000421,CUS0061,2025-07-09,Beauty,3,1499.0,0.0,4871.75,Desktop,Email,Completed
TXN000422,CUS0061,2025-07-04,Electronics,2,1499.0,0.0,3247.83,Desktop,Email,Completed
TXN000423,CUS0062,2026-02-27,Electronics,2,699.0,0.15,1287.32,Mobile,Organic Search,Completed
TXN000424,CUS0062,2025-12-03,Home,1,299.0,0.1,291.52,Tablet,Organic Search,Completed
TXN000425,CUS0062,2025-12-03,Electronics,3,299.0,0.0,971.75,Mobile,Organic Search,Completed
TXN000426,CUS0062,2025-10-11,Electronics,1,499.0,0.0,540.58,Mobile,Organic Search,Completed
TXN000427,CUS0062,2025-09-26,Electronics,1,499.0,0.0,540.58,Tablet,Organic Search,Completed
TXN000428,CUS0062,2025-08-10,Beauty,2,999.0,0.0,2164.5,Mobile,Organic Search,Completed
TXN000429,CUS0062,2025-07-14,Electronics,1,1499.0,0.0,1623.92,Mobile,Organic Search,Completed
TXN000430,CUS0062,2025-07-13,Electronics,1,699.0,0.0,757.25,Mobile,Organic Search,Completed
TXN000431,CUS0062,2025-05-20,Electronics,1,499.0,0.0,540.58,Mobile,Organic Search,Completed
TXN000432,CUS0063,2026-06-05,Electronics,1,499.0,0.0,540.58,Desktop,Paid Ads,Completed
TXN000433,CUS0063,2025-11-15,Fashion,1,399.0,0.0,432.25,Desktop,Paid Ads,Completed
TXN000434,CUS0063,2025-10-28,Fashion,3,299.0,0.0,971.75,Desktop,Paid Ads,Completed
TXN000435,CUS0063,2025-10-04,Sports,1,999.0,0.0,1082.25,Desktop,Paid Ads,Completed
TXN000436,CUS0063,2025-09-26,Fashion,1,1999.0,0.0,2165.58,Desktop,Paid Ads,Completed
TXN000437,CUS0063,2025-08-17,Fashion,1,399.0,0.0,432.25,Desktop,Paid Ads,Returned
TXN000438,CUS0064,2026-07-31,Beauty,3,1999.0,0.05,7596.2,Tablet,Direct,Completed
TXN000439,CUS0064,2026-07-26,Beauty,3,1999.0,0.0,7996.0,Mobile,Direct,Completed
TXN000440,CUS0064,2026-06-03,Home,1,699.0,0.0,932.0,Mobile,Direct,Completed
TXN000441,CUS0064,2026-05-20,Beauty,1,1999.0,0.0,2665.33,Desktop,Direct,Returned
TXN000442,CUS0064,2026-02-26,Beauty,2,699.0,0.0,1864.0,Mobile,Direct,Completed
TXN000443,CUS0064,2026-01-16,Beauty,3,1499.0,0.0,5996.0,Mobile,Direct,Completed
TXN000444,CUS0064,2026-01-04,Beauty,1,399.0,0.05,505.4,Mobile,Direct,Completed
TXN000445,CUS0064,2025-12-03,Electronics,1,399.0,0.0,532.0,Mobile,Direct,Completed
TXN000446,CUS0064,2025-11-28,Electronics,2,699.0,0.0,1864.0,Mobile,Direct,Completed
TXN000447,CUS0064,2025-10-17,Beauty,2,1499.0,0.15,3397.73,Mobile,Direct,Returned
TXN000448,CUS0065,2026-08-07,Beauty,3,999.0,0.0,2247.75,Mobile,Email,Completed
TXN000449,CUS0065,2025-12-20,Beauty,2,1499.0,0.0,2248.5,Mobile,Email,Completed
TXN000450,CUS0066,2026-08-04,Home,3,399.0,0.1,1436.4,Desktop,Email,Completed
TXN000451,CUS0066,2026-06-02,Home,2,299.0,0.2,637.87,Tablet,Email,Completed
TXN000452,CUS0066,2026-05-14,Home,3,299.0,0.1,1076.4,Mobile,Email,Completed
TXN000453,CUS0066,2026-04-24,Home,1,299.0,0.0,398.67,Mobile,Email,Completed
TXN000454,CUS0066,2026-03-25,Sports,1,399.0,0.0,532.0,Mobile,Email,Completed
TXN000455,CUS0066,2026-02-17,Home,1,1499.0,0.0,1998.67,Desktop,Email,Completed
TXN000456,CUS0066,2026-01-26,Home,3,399.0,0.0,1596.0,Desktop,Email,Completed
TXN000457,CUS0066,2026-01-22,Electronics,2,699.0,0.05,1770.8,Mobile,Email,Completed
TXN000458,CUS0066,2026-01-17,Home,1,699.0,0.0,932.0,Mobile,Email,Completed
TXN000459,CUS0066,2025-12-20,Home,3,999.0,0.0,3996.0,Tablet,Email,Completed
TXN000460,CUS0066,2025-12-12,Sports,3,999.0,0.0,3996.0,Mobile,Email,Completed
TXN000461,CUS0066,2025-10-21,Home,2,1999.0,0.0,5330.67,Mobile,Email,Completed
TXN000462,CUS0067,2026-07-30,Home,2,499.0,0.0,748.5,Desktop,Referral,Completed
TXN000463,CUS0067,2026-07-16,Fashion,2,1499.0,0.0,2248.5,Desktop,Referral,Completed
TXN000464,CUS0068,2026-08-18,Fashion,1,1999.0,0.0,4664.33,Desktop,Paid Ads,Completed
TXN000465,CUS0068,2026-08-02,Fashion,2,999.0,0.0,4662.0,Tablet,Paid Ads,Completed
TXN000466,CUS0068,2026-07-16,Fashion,2,299.0,0.1,1255.8,Desktop,Paid Ads,Completed
TXN000467,CUS0068,2026-06-30,Sports,3,1999.0,0.0,13993.0,Desktop,Paid Ads,Completed
TXN000468,CUS0068,2026-05-25,Fashion,1,1499.0,0.0,3497.67,Desktop,Paid Ads,Completed
TXN000469,CUS0068,2026-04-01,Beauty,3,299.0,0.0,2093.0,Desktop,Paid Ads,Completed
TXN000470,CUS0068,2026-03-14,Fashion,1,399.0,0.0,931.0,Desktop,Paid Ads,Completed
TXN000471,CUS0068,2026-03-08,Beauty,1,1499.0,0.1,3147.9,Desktop,Paid Ads,Returned
TXN000472,CUS0068,2026-02-13,Fashion,1,699.0,0.0,1631.0,Desktop,Paid Ads,Completed
TXN000473,CUS0068,2026-02-07,Fashion,1,699.0,0.1,1467.9,Desktop,Paid Ads,Cancelled
TXN000474,CUS0068,2026-01-30,Fashion,2,1999.0,0.0,9328.67,Desktop,Paid Ads,Completed
TXN000475,CUS0068,2026-01-22,Sports,3,1499.0,0.0,10493.0,Desktop,Paid Ads,Completed
TXN000476,CUS0068,2025-12-07,Beauty,2,1499.0,0.0,6995.33,Tablet,Paid Ads,Completed
TXN000477,CUS0068,2025-11-29,Sports,2,1499.0,0.0,6995.33,Desktop,Paid Ads,Completed
TXN000478,CUS0068,2025-11-11,Fashion,1,499.0,0.0,1164.33,Desktop,Paid Ads,Completed
TXN000479,CUS0069,2026-07-09,Fashion,2,699.0,0.0,815.5,Desktop,Organic Search,Returned
TXN000480,CUS0069,2025-09-30,Sports,3,999.0,0.0,1748.25,Desktop,Organic Search,Completed
TXN000481,CUS0070,2026-07-25,Fashion,3,699.0,0.15,2376.6,Mobile,Organic Search,Completed
TXN000482,CUS0070,2026-06-10,Sports,1,1999.0,0.0,2665.33,Mobile,Organic Search,Completed
TXN000483,CUS0070,2026-05-27,Electronics,1,1499.0,0.0,1998.67,Mobile,Organic Search,Cancelled
TXN000484,CUS0070,2026-03-29,Electronics,2,1499.0,0.15,3397.73,Mobile,Organic Search,Completed
TXN000485,CUS0070,2026-03-23,Fashion,3,399.0,0.0,1596.0,Mobile,Organic Search,Completed
TXN000486,CUS0070,2026-02-02,Fashion,3,999.0,0.0,3996.0,Mobile,Organic Search,Completed
TXN000487,CUS0070,2026-01-23,Sports,2,399.0,0.15,904.4,Mobile,Organic Search,Completed
TXN000488,CUS0070,2026-01-03,Home,1,299.0,0.0,398.67,Mobile,Organic Search,Completed
TXN000489,CUS0070,2025-12-26,Fashion,2,299.0,0.0,797.33,Mobile,Organic Search,Completed
TXN000490,CUS0070,2025-12-17,Beauty,2,399.0,0.2,851.2,Mobile,Organic Search,Completed
TXN000491,CUS0070,2025-12-17,Electronics,3,499.0,0.1,1796.4,Mobile,Organic Search,Completed
TXN000492,CUS0070,2025-11-07,Fashion,3,1499.0,0.0,5996.0,Mobile,Organic Search,Completed
TXN000493,CUS0070,2025-10-17,Fashion,3,1999.0,0.0,7996.0,Mobile,Organic Search,Completed
TXN000494,CUS0070,2025-10-11,Home,3,1999.0,0.0,7996.0,Mobile,Organic Search,Completed
TXN000495,CUS0071,2026-04-09,Fashion,2,1499.0,0.0,3247.83,Desktop,Referral,Completed
TXN000496,CUS0071,2026-04-04,Electronics,3,399.0,0.0,1296.75,Mobile,Referral,Completed
TXN000497,CUS0071,2025-09-24,Fashion,3,999.0,0.05,3084.41,Mobile,Referral,Completed
TXN000498,CUS0071,2025-09-22,Electronics,1,1999.0,0.0,2165.58,Mobile,Referral,Completed
TXN000499,CUS0071,2025-08-08,Electronics,1,1499.0,0.0,1623.92,Mobile,Referral,Completed
TXN000500,CUS0071,2025-06-20,Electronics,2,1999.0,0.0,4331.17,Mobile,Referral,Completed
TXN000501,CUS0072,2026-07-31,Home,2,299.0,0.0,448.5,Tablet,Referral,Completed
TXN000502,CUS0073,2026-06-13,Home,1,299.0,0.0,174.42,Desktop,Email,Completed
TXN000503,CUS0073,2025-10-28,Beauty,3,1999.0,0.0,3498.25,Desktop,Email,Completed
TXN000504,CUS0074,2026-05-30,Fashion,1,999.0,0.1,974.02,Desktop,Organic Search,Completed
TXN000505,CUS0074,2026-04-16,Sports,1,999.0,0.0,1082.25,Desktop,Organic Search,Completed
TXN000506,CUS0074,2026-03-06,Electronics,2,1999.0,0.0,4331.17,Desktop,Organic Search,Completed
TXN000507,CUS0074,2025-12-07,Fashion,3,399.0,0.0,1296.75,Desktop,Organic Search,Completed
TXN000508,CUS0074,2025-11-23,Fashion,1,399.0,0.0,432.25,Desktop,Organic Search,Completed
TXN000509,CUS0074,2025-10-12,Fashion,2,999.0,0.0,2164.5,Desktop,Organic Search,Cancelled
TXN000510,CUS0074,2025-10-11,Fashion,3,499.0,0.0,1621.75,Desktop,Organic Search,Returned
TXN000511,CUS0074,2025-08-20,Fashion,3,999.0,0.05,3084.41,Desktop,Organic Search,Completed
TXN000512,CUS0075,2026-08-19,Home,3,999.0,0.0,3996.0,Mobile,Organic Search,Completed
TXN000513,CUS0075,2026-07-24,Home,2,299.0,0.0,797.33,Tablet,Organic Search,Completed
TXN000514,CUS0075,2026-07-17,Home,1,999.0,0.1,1198.8,Desktop,Organic Search,Completed
TXN000515,CUS0075,2026-07-06,Electronics,3,1999.0,0.1,7196.4,Tablet,Organic Search,Completed
TXN000516,CUS0075,2026-06-03,Electronics,1,1999.0,0.0,2665.33,Tablet,Organic Search,Completed
TXN000517,CUS0075,2026-04-17,Sports,1,699.0,0.0,932.0,Tablet,Organic Search,Completed
TXN000518,CUS0075,2026-04-14,Home,2,999.0,0.0,2664.0,Tablet,Organic Search,Cancelled
TXN000519,CUS0075,2026-03-30,Home,1,299.0,0.0,398.67,Tablet,Organic Search,Completed
TXN000520,CUS0075,2026-03-17,Home,2,999.0,0.0,2664.0,Mobile,Organic Search,Completed
TXN000521,CUS0075,2026-03-09,Sports,3,999.0,0.0,3996.0,Tablet,Organic Search,Completed
TXN000522,CUS0075,2026-01-27,Home,1,1499.0,0.0,1998.67,Tablet,Organic Search,Completed
TXN000523,CUS0075,2026-01-09,Home,1,299.0,0.15,338.87,Tablet,Organic Search,Completed
TXN000524,CUS0075,2026-01-04,Home,3,999.0,0.0,3996.0,Desktop,Organic Search,Completed
TXN000525,CUS0076,2026-05-26,Beauty,2,699.0,0.0,815.5,Desktop,Paid Ads,Completed
TXN000526,CUS0076,2026-03-03,Home,3,299.0,0.0,523.25,Desktop,Paid Ads,Cancelled
