order_id,customer_id,order_date,product_id,product_name,category,quantity,unit_price,discount,shipping_cost,payment_method,region,traffic_source,device_type,order_status
ORD000206,CUST00207,2025-11-06,P0017,Hair Oil,Beauty,4,1499,0.0,0,UPI,Central,Paid Ads,Mobile,Completed
ORD000207,CUST00112,2026-03-26,P0021,Dumbbell Set,Sports,2,999,0.1,0,Wallet,East,Social Media,Mobile,Completed
ORD000208,CUST00525,2026-01-04,P0019,Face Wash,Beauty,2,299,0.05,0,Credit Card,East,Referral,Mobile,Completed
ORD000209,CUST00410,2026-01-08,P0016,Lip Balm,Beauty,3,299,0.2,0,Credit Card,South,Paid Ads,Desktop,Returned
ORD000210,CUST00416,2025-11-06,P0019,Face Wash,Beauty,2,2499,0.15,0,UPI,North,Referral,Tablet,Completed
ORD000211,CUST00736,2026-04-23,P0000,Wireless Earbuds,Electronics,2,999,0.0,0,Cash on Delivery,South,Email,Desktop,Completed
ORD000212,CUST00488,2026-07-15,P0006,Sneakers,Fashion,4,1999,0.2,79,UPI,North,Email,Desktop,Completed
ORD000213,CUST00258,2026-04-02,P0006,Sneakers,Fashion,1,299,0.1,49,Wallet,East,Email,Mobile,Completed
ORD000214,CUST00328,2025-11-14,P0016,Lip Balm,Beauty,3,699,0.05,79,Cash on Delivery,West,Referral,Tablet,Completed
ORD000215,CUST00106,2026-06-20,P0018,Sunscreen,Beauty,2,999,0.05,99,Debit Card,East,Direct,Mobile,Completed
ORD000216,CUST00157,2025-10-03,P0003,Phone Case,Electronics,4,2499,0.05,79,UPI,South,Social Media,Tablet,Returned
ORD000217,CUST00113,2025-12-03,P0004,Power Bank,Electronics,3,1499,0.15,49,Wallet,North,Email,Mobile,Completed
ORD000218,CUST00638,2025-09-01,P0012,Coffee Mug,Home,4,1499,0.15,99,Credit Card,East,Direct,Mobile,Completed
ORD000219,CUST00554,2026-06-25,P0024,Running Shoes,Sports,1,499,0.05,0,UPI,West,Email,Desktop,Completed
ORD000220,CUST00420,2025-09-05,P0000,Wireless Earbuds,Electronics,1,2499,0.2,99,UPI,West,Organic Search,Mobile,Completed
ORD000221,CUST00307,2026-03-07,P0021,Dumbbell Set,Sports,4,499,0.0,0,Debit Card,East,Referral,Mobile,Completed
ORD000222,CUST00528,2025-10-28,P0004,Power Bank,Electronics,2,499,0.0,99,Debit Card,Central,Paid Ads,Desktop,Returned
ORD000223,CUST00641,2025-11-05,P0006,Sneakers,Fashion,4,1499,0.1,0,UPI,East,Email,Desktop,Returned
ORD000224,CUST00700,2026-03-29,P0015,Face Serum,Beauty,3,2499,0.0,79,Cash on Delivery,East,Email,Mobile,Returned
ORD000225,CUST00435,2026-06-09,P0018,Sunscreen,Beauty,2,1999,0.05,0,UPI,Central,Organic Search,Mobile,Completed
ORD000226,CUST00647,2025-08-26,P0021,Dumbbell Set,Sports,1,399,0.15,0,Cash on Delivery,South,Referral,Desktop,Cancelled
ORD000227,CUST00407,2025-10-16,P0000,Wireless Earbuds,Electronics,1,1999,0.1,0,Wallet,South,Organic Search,Mobile,Completed
ORD000228,CUST00378,2025-12-02,P0001,Bluetooth Speaker,Electronics,3,499,0.1,79,Credit Card,East,Referral,Mobile,Completed
ORD000229,CUST00685,2026-07-30,P0011,Cushion Cover,Home,1,399,0.0,0,Cash on Delivery,West,Referral,Desktop,Returned
ORD000230,CUST00319,2025-09-10,P0013,Storage Box,Home,1,2499,0.0,0,UPI,Central,Email,Desktop,Returned
ORD000231,CUST00325,2025-10-24,P0006,Sneakers,Fashion,1,2499,0.05,99,UPI,North,Referral,Mobile,Completed
ORD000232,CUST00252,2026-01-14,P0015,Face Serum,Beauty,4,499,0.0,0,Wallet,North,Referral,Desktop,Completed
ORD000233,CUST00413,2025-12-16,P0006,Sneakers,Fashion,3,299,0.0,79,Credit Card,South,Referral,Mobile,Returned
ORD000234,CUST00434,2025-09-06,P0023,Resistance Band,Sports,3,399,0.05,0,Debit Card,East,Direct,Desktop,Completed
ORD000235,CUST00523,2026-03-05,P0004,Power Bank,Electronics,3,999,0.15,0,Wallet,West,Referral,Desktop,Cancelled
ORD000236,CUST00348,2026-03-29,P0016,Lip Balm,Beauty,3,299,0.15,0,Wallet,Central,Direct,Mobile,Returned
ORD000237,CUST00178,2025-10-23,P0013,Storage Box,Home,2,399,0.0,0,Debit Card,Central,Referral,Mobile,Completed
ORD000238,CUST00686,2026-04-28,P0002,Smart Watch,Electronics,2,399,0.15,79,UPI,Central,Organic Search,Desktop,Completed
ORD000239,CUST00284,2025-09-09,P0015,Face Serum,Beauty,3,2499,0.0,99,Wallet,East,Social Media,Desktop,Completed
ORD000240,CUST00734,2026-05-13,P0003,Phone Case,Electronics,4,499,0.0,0,UPI,South,Social Media,Desktop,Completed
ORD000241,CUST00171,2025-11-22,P0013,Storage Box,Home,4,699,0.05,0,UPI,South,Referral,Mobile,Cancelled
ORD000242,CUST00447,2025-11-09,P0015,Face Serum,Beauty,3,699,0.0,0,UPI,East,Social Media,Mobile,Completed
ORD000243,CUST00426,2025-10-30,P0001,Bluetooth Speaker,Electronics,4,299,0.1,79,Debit Card,West,Social Media,Mobile,Completed
ORD000244,CUST00656,2026-07-03,P0005,T-Shirt,Fashion,4,999,0.15,99,UPI,South,Direct,Mobile,Completed
ORD000245,CUST00109,2026-02-19,P0007,Denim Jacket,Fashion,3,2499,0.15,0,Wallet,Central,Email,Mobile,Returned
ORD000246,CUST00728,2026-04-28,P0023,Resistance Band,Sports,4,1999,0.0,49,Wallet,South,Email,Mobile,Completed
ORD000247,CUST00420,2025-11-02,P0005,T-Shirt,Fashion,1,499,0.0,0,Wallet,West,Referral,Desktop,Returned
ORD000248,CUST00465,2025-09-09,P0023,Resistance Band,Sports,1,299,0.05,0,UPI,Central,Direct,Mobile,Cancelled
ORD000249,CUST00406,2025-09-02,P0013,Storage Box,Home,2,1999,0.2,99,Wallet,West,Direct,Desktop,Returned
ORD000250,CUST00029,2026-01-27,P0023,Resistance Band,Sports,1,1999,0.05,0,Wallet,Central,Referral,Mobile,Returned
ORD000251,CUST00395,2025-12-17,P0020,Yoga Mat,Sports,2,2499,0.1,0,Debit Card,South,Organic Search,Mobile,Completed
ORD000252,CUST00214,2026-05-27,P0007,Denim Jacket,Fashion,1,999,0.0,0,UPI,North,Email,Mobile,Returned
ORD000253,CUST00281,2026-06-03,P0013,Storage Box,Home,4,699,0.0,99,Wallet,South,Organic Search,Desktop,Cancelled
ORD000254,CUST00513,2025-12-11,P0017,Hair Oil,Beauty,3,1999,0.15,99,Wallet,South,Direct,Desktop,Completed
ORD000255,CUST00396,2026-01-25,P0001,Bluetooth Speaker,Electronics,1,1499,0.15,99,UPI,West,Organic Search,Mobile,Completed
ORD000256,CUST00076,2026-01-06,P0016,Lip Balm,Beauty,3,1999,0.0,0,Debit Card,East,Email,Tablet,Cancelled
ORD000257,CUST00058,2026-04-23,P0011,Cushion Cover,Home,3,499,0.05,0,Cash on Delivery,East,Direct,Mobile,Completed
ORD000258,CUST00147,2026-04-06,P0000,Wireless Earbuds,Electronics,2,2499,0.15,99,UPI,Central,Email,Mobile,Returned
ORD000259,CUST00154,2026-04-14,P0021,Dumbbell Set,Sports,4,299,0.0,79,UPI,South,Organic Search,Desktop,Completed
ORD000260,CUST00479,2025-09-09,P0006,Sneakers,Fashion,4,299,0.1,0,UPI,East,Social Media,Mobile,Completed
ORD000261,CUST00143,2025-12-21,P0021,Dumbbell Set,Sports,4,1499,0.05,0,Wallet,South,Direct,Desktop,Returned
ORD000262,CUST00700,2026-08-07,P0005,T-Shirt,Fashion,1,999,0.05,79,Debit Card,East,Referral,Tablet,Completed
ORD000263,CUST00172,2025-12-22,P0013,Storage Box,Home,2,999,0.1,99,Cash on Delivery,East,Referral,Desktop,Returned
ORD000264,CUST00075,2025-10-22,P0009,Sunglasses,Fashion,4,2499,0.2,0,Credit Card,Central,Direct,Mobile,Completed
ORD000265,CUST00696,2025-10-31,P0022,Water Bottle,Sports,2,1999,0.0,49,Credit Card,Central,Paid Ads,Mobile,Completed
ORD000266,CUST00238,2025-08-29,P0023,Resistance Band,Sports,2,1499,0.0,49,UPI,East,Direct,Desktop,Completed
ORD000267,CUST00346,2026-05-31,P0019,Face Wash,Beauty,2,399,0.0,49,Cash on Delivery,Central,Paid Ads,Mobile,Returned
ORD000268,CUST00765,2025-08-21,P0021,Dumbbell Set,Sports,2,299,0.15,0,Credit Card,South,Paid Ads,Mobile,Completed
ORD000269,CUST00754,2026-03-25,P0019,Face Wash,Beauty,3,399,0.1,0,Wallet,South,Paid Ads,Tablet,Cancelled
ORD000270,CUST00560,2026-01-12,P0007,Denim Jacket,Fashion,1,999,0.0,0,Debit Card,North,Social Media,Desktop,Cancelled
ORD000271,CUST00054,2025-09-23,P0023,Resistance Band,Sports,4,1499,0.0,99,Credit Card,Central,Referral,Mobile,Returned
ORD000272,CUST00470,2026-07-08,P0013,Storage Box,Home,3,1999,0.2,99,Debit Card,East,Referral,Desktop,Completed
ORD000273,CUST00789,2026-05-17,P0008,Backpack,Fashion,1,299,0.0,0,Wallet,South,Referral,Mobile,Completed
ORD000274,CUST00755,2026-06-15,P0004,Power Bank,Electronics,4,499,0.0,79,Wallet,Central,Referral,Tablet,Completed
ORD000275,CUST00085,2026-07-27,P0017,Hair Oil,Beauty,3,499,0.0,49,Cash on Delivery,Central,Organic Search,Desktop,Completed
ORD000276,CUST00325,2026-07-18,P0006,Sneakers,Fashion,2,1499,0.05,0,Cash on Delivery,North,Referral,Mobile,Completed
ORD000277,CUST00261,2026-05-02,P0016,Lip Balm,Beauty,2,299,0.0,0,Credit Card,East,Referral,Mobile,Completed
ORD000278,CUST00103,2026-03-02,P0001,Bluetooth Speaker,Electronics,3,1999,0.0,79,Cash on Delivery,North,Direct,Mobile,Completed
ORD000279,CUST00547,2026-05-01,P0015,Face Serum,Beauty,1,299,0.0,0,Credit Card,East,Organic Search,Mobile,Completed
ORD000280,CUST00221,2026-01-30,P0016,Lip Balm,Beauty,3,999,0.0,0,Cash on Delivery,South,Direct,Desktop,Completed
ORD000281,CUST00284,2025-10-25,P0013,Storage Box,Home,3,2499,0.2,99,Wallet,East,Direct,Mobile,Completed
ORD000282,CUST00075,2026-01-07,P0016,Lip Balm,Beauty,2,399,0.0,99,Cash on Delivery,Central,Organic Search,Desktop,Returned
ORD000283,CUST00396,2026-02-06,P0024,Running Shoes,Sports,2,1499,0.1,49,Credit Card,West,Paid Ads,Mobile,Cancelled
ORD000284,CUST00128,2025-09-05,P0020,Yoga Mat,Sports,3,999,0.0,49,Credit Card,East,Direct,Mobile,Completed
ORD000285,CUST00350,2026-06-25,P0010,LED Lamp,Home,3,1999,0.1,49,Cash on Delivery,North,Paid Ads,Desktop,Completed
ORD000286,CUST00113,2026-07-17,P0021,Dumbbell Set,Sports,2,999,0.0,0,Debit Card,North,Social Media,Desktop,Cancelled
ORD000287,CUST00761,2026-01-20,P0023,Resistance Band,Sports,4,1999,0.0,0,Debit Card,South,Email,Mobile,Returned
ORD000288,CUST00114,2026-02-17,P0004,Power Bank,Electronics,4,699,0.0,0,Debit Card,South,Referral,Mobile,Completed
ORD000289,CUST00415,2026-06-22,P0008,Backpack,Fashion,2,399,0.1,0,Credit Card,Central,Paid Ads,Mobile,Completed
ORD000290,CUST00161,2026-02-02,P0018,Sunscreen,Beauty,3,1499,0.15,0,Credit Card,North,Organic Search,Desktop,Completed
ORD000291,CUST00061,2026-04-28,P0012,Coffee Mug,Home,4,2499,0.0,0,Credit Card,East,Referral,Tablet,Completed
ORD000292,CUST00167,2026-02-24,P0003,Phone Case,Electronics,1,699,0.05,99,Cash on Delivery,South,Referral,Desktop,Returned
ORD000293,CUST00043,2025-11-26,P0011,Cushion Cover,Home,3,1999,0.0,99,Credit Card,South,Referral,Desktop,Completed
ORD000294,CUST00109,2026-06-05,P0009,Sunglasses,Fashion,4,2499,0.0,0,Cash on Delivery,Central,Social Media,Desktop,Completed
ORD000295,CUST00392,2025-10-29,P0018,Sunscreen,Beauty,1,1499,0.0,79,Debit Card,East,Direct,Desktop,Completed
ORD000296,CUST00517,2025-11-09,P0012,Coffee Mug,Home,2,1999,0.2,0,Wallet,East,Organic Search,Desktop,Completed
ORD000297,CUST00071,2026-04-29,P0003,Phone Case,Electronics,4,999,0.1,99,Debit Card,West,Email,Mobile,Completed
ORD000298,CUST00357,2026-05-06,P0001,Bluetooth Speaker,Electronics,4,1999,0.1,99,Cash on Delivery,South,Email,Mobile,Cancelled
ORD000299,CUST00461,2026-08-03,P0007,Denim Jacket,Fashion,4,499,0.0,0,Credit Card,East,Email,Desktop,Completed
ORD000300,CUST00192,2026-05-06,P0003,Phone Case,Electronics,3,999,0.0,0,Wallet,Central,Direct,Desktop,Completed
ORD000301,CUST00305,2025-08-29,P0021,Dumbbell Set,Sports,1,299,0.15,0,Cash on Delivery,Central,Referral,Desktop,Returned
ORD000302,CUST00057,2026-06-26,P0006,Sneakers,Fashion,1,399,0.05,0,UPI,East,Direct,Mobile,Returned
ORD000303,CUST00181,2026-01-18,P0015,Face Serum,Beauty,4,999,0.0,0,UPI,South,Organic Search,Desktop,Completed
ORD000304,CUST00371,2025-08-23,P0003,Phone Case,Electronics,3,1499,0.05,79,Credit Card,West,Direct,Mobile,Returned
ORD000305,CUST00790,2026-03-19,P0011,Cushion Cover,Home,1,299,0.05,79,Cash on Delivery,South,Direct,Mobile,Cancelled
ORD000306,CUST00796,2025-10-21,P0023,Resistance Band,Sports,1,299,0.05,0,Cash on Delivery,North,Email,Mobile,Completed
ORD000307,CUST00783,2026-01-18,P0016,Lip Balm,Beauty,1,299,0.05,0,UPI,West,Email,Desktop,Completed
ORD000308,CUST00345,2026-02-07,P0007,Denim Jacket,Fashion,4,999,0.2,99,Wallet,South,Organic Search,Mobile,Completed
ORD000309,CUST00066,2025-09-16,P0018,Sunscreen,Beauty,4,499,0.0,99,Wallet,West,Paid Ads,Desktop,Cancelled
ORD000310,CUST00269,2026-06-26,P0012,Coffee Mug,Home,4,299,0.1,49,Debit Card,West,Referral,Desktop,Completed
ORD000311,CUST00195,2026-02-22,P0005,T-Shirt,Fashion,1,1999,0.2,79,Credit Card,North,Organic Search,Mobile,Cancelled
ORD000312,CUST00010,2026-08-07,P0024,Running Shoes,Sports,3,999,0.2,0,Credit Card,North,Referral,Mobile,Completed
ORD000313,CUST00077,2026-02-05,P0023,Resistance Band,Sports,4,299,0.2,99,Cash on Delivery,West,Paid Ads,Desktop,Completed
ORD000314,CUST00363,2026-03-25,P0014,Wall Clock,Home,3,1499,0.15,49,Wallet,North,Direct,Tablet,Completed
ORD000315,CUST00278,2026-06-12,P0000,Wireless Earbuds,Electronics,4,2499,0.0,79,Credit Card,West,Paid Ads,Desktop,Cancelled
ORD000316,CUST00144,2025-11-05,P0010,LED Lamp,Home,3,699,0.2,0,Cash on Delivery,South,Organic Search,Mobile,Completed
ORD000317,CUST00561,2026-07-17,P0012,Coffee Mug,Home,1,2499,0.0,0,Cash on Delivery,South,Email,Desktop,Completed
ORD000318,CUST00294,2025-10-26,P0023,Resistance Band,Sports,2,699,0.05,49,UPI,East,Direct,Desktop,Returned
ORD000319,CUST00675,2026-08-18,P0018,Sunscreen,Beauty,2,299,0.05,49,UPI,South,Organic Search,Mobile,Completed
ORD000320,CUST00196,2026-04-10,P0005,T-Shirt,Fashion,1,299,0.1,49,Cash on Delivery,Central,Paid Ads,Desktop,Returned
ORD000321,CUST00428,2026-02-25,P0012,Coffee Mug,Home,3,299,0.15,99,Cash on Delivery,West,Paid Ads,Mobile,Completed
ORD000322,CUST00147,2025-11-04,P0004,Power Bank,Electronics,4,499,0.15,79,Debit Card,Central,Referral,Desktop,Completed
ORD000323,CUST00394,2026-03-15,P0011,Cushion Cover,Home,1,699,0.0,0,UPI,East,Paid Ads,Mobile,Completed
ORD000324,CUST00122,2026-03-09,P0013,Storage Box,Home,2,699,0.15,49,Cash on Delivery,East,Organic Search,Mobile,Completed
ORD000325,CUST00129,2026-08-14,P0012,Coffee Mug,Home,3,699,0.15,0,Cash on Delivery,Central,Referral,Mobile,Completed
ORD000326,CUST00482,2026-06-20,P0010,LED Lamp,Home,2,1999,0.0,79,Wallet,East,Organic Search,Mobile,Returned
ORD000327,CUST00214,2026-02-12,P0010,LED Lamp,Home,1,299,0.1,0,Wallet,North,Social Media,Mobile,Completed
ORD000328,CUST00138,2026-01-09,P0019,Face Wash,Beauty,1,2499,0.0,0,Wallet,North,Paid Ads,Mobile,Completed
ORD000329,CUST00739,2026-01-08,P0012,Coffee Mug,Home,1,399,0.05,49,Debit Card,East,Paid Ads,Mobile,Completed
ORD000330,CUST00033,2026-01-05,P0001,Bluetooth Speaker,Electronics,4,2499,0.0,99,Cash on Delivery,North,Direct,Mobile,Completed
ORD000331,CUST00450,2025-08-24,P0018,Sunscreen,Beauty,2,399,0.0,0,Debit Card,West,Organic Search,Mobile,Completed
ORD000332,CUST00436,2025-09-02,P0015,Face Serum,Beauty,4,299,0.0,0,Cash on Delivery,East,Email,Mobile,Completed
ORD000333,CUST00203,2026-05-21,P0017,Hair Oil,Beauty,3,299,0.2,0,Cash on Delivery,East,Email,Tablet,Cancelled
ORD000334,CUST00363,2025-11-20,P0017,Hair Oil,Beauty,2,499,0.2,99,Debit Card,North,Direct,Mobile,Completed
ORD000335,CUST00072,2026-01-17,P0004,Power Bank,Electronics,4,2499,0.15,79,Cash on Delivery,South,Organic Search,Desktop,Completed
ORD000336,CUST00567,2026-05-01,P0024,Running Shoes,Sports,2,699,0.15,49,Cash on Delivery,North,Social Media,Mobile,Completed
ORD000337,CUST00182,2026-03-29,P0024,Running Shoes,Sports,1,399,0.0,99,UPI,East,Organic Search,Mobile,Completed
ORD000338,CUST00157,2025-12-29,P0003,Phone Case,Electronics,4,1499,0.0,0,UPI,South,Referral,Desktop,Completed
ORD000339,CUST00261,2026-05-21,P0005,T-Shirt,Fashion,3,999,0.05,79,UPI,East,Referral,Desktop,Cancelled
ORD000340,CUST00719,2025-10-16,P0006,Sneakers,Fashion,2,1499,0.0,0,Credit Card,West,Social Media,Desktop,Completed
ORD000341,CUST00624,2026-02-08,P0024,Running Shoes,Sports,3,1499,0.0,0,UPI,Central,Email,Mobile,Completed
ORD000342,CUST00755,2025-09-27,P0023,Resistance Band,Sports,4,1999,0.0,99,Wallet,Central,Organic Search,Mobile,Cancelled
ORD000343,CUST00517,2026-03-02,P0006,Sneakers,Fashion,2,399,0.0,99,UPI,East,Referral,Mobile,Cancelled
ORD000344,CUST00524,2025-09-23,P0015,Face Serum,Beauty,4,699,0.15,99,UPI,East,Direct,Mobile,Completed
ORD000345,CUST00382,2026-07-29,P0006,Sneakers,Fashion,4,1499,0.0,0,UPI,East,Organic Search,Tablet,Cancelled
ORD000346,CUST00722,2026-04-17,P0000,Wireless Earbuds,Electronics,4,999,0.2,79,UPI,North,Email,Mobile,Cancelled
ORD000347,CUST00407,2025-11-17,P0005,T-Shirt,Fashion,1,2499,0.1,0,Cash on Delivery,South,Paid Ads,Mobile,Completed
ORD000348,CUST00291,2026-03-31,P0001,Bluetooth Speaker,Electronics,1,2499,0.0,0,UPI,East,Email,Mobile,Completed
ORD000349,CUST00506,2025-12-25,P0021,Dumbbell Set,Sports,1,1999,0.0,0,Debit Card,South,Email,Mobile,Cancelled
ORD000350,CUST00434,2026-02-25,P0019,Face Wash,Beauty,3,399,0.0,49,Credit Card,East,Social Media,Mobile,Completed
ORD000351,CUST00099,2025-10-20,P0004,Power Bank,Electronics,2,999,0.0,99,Cash on Delivery,North,Social Media,Mobile,Completed
ORD000352,CUST00323,2026-02-18,P0014,Wall Clock,Home,4,1999,0.2,0,Credit Card,North,Direct,Tablet,Returned
ORD000353,CUST00259,2025-09-27,P0005,T-Shirt,Fashion,1,499,0.2,49,UPI,East,Organic Search,Desktop,Completed
ORD000354,CUST00670,2025-10-14,P0014,Wall Clock,Home,2,1499,0.1,79,Wallet,South,Organic Search,Mobile,Completed
ORD000355,CUST00312,2026-03-21,P0022,Water Bottle,Sports,2,399,0.0,79,Credit Card,East,Social Media,Mobile,Completed
ORD000356,CUST00648,2026-02-18,P0021,Dumbbell Set,Sports,4,399,0.2,0,Debit Card,South,Social Media,Desktop,Completed
ORD000357,CUST00358,2025-12-05,P0020,Yoga Mat,Sports,1,399,0.1,0,Wallet,North,Paid Ads,Mobile,Completed
ORD000358,CUST00589,2025-09-10,P0006,Sneakers,Fashion,2,2499,0.0,99,Wallet,West,Social Media,Desktop,Completed
ORD000359,CUST00107,2026-01-21,P0004,Power Bank,Electronics,4,2499,0.2,49,Debit Card,East,Organic Search,Desktop,Cancelled
ORD000360,CUST00736,2026-07-23,P0004,Power Bank,Electronics,4,1999,0.0,79,UPI,South,Direct,Mobile,Completed
ORD000361,CUST00382,2026-05-05,P0003,Phone Case,Electronics,4,499,0.05,49,Wallet,East,Direct,Desktop,Cancelled
ORD000362,CUST00211,2025-09-10,P0015,Face Serum,Beauty,3,1999,0.1,0,Debit Card,North,Paid Ads,Mobile,Completed
ORD000363,CUST00196,2026-07-28,P0016,Lip Balm,Beauty,1,399,0.2,0,UPI,Central,Email,Mobile,Returned
ORD000364,CUST00215,2026-01-21,P0022,Water Bottle,Sports,1,399,0.0,79,Debit Card,South,Paid Ads,Desktop,Returned
ORD000365,CUST00301,2026-03-18,P0002,Smart Watch,Electronics,2,499,0.0,99,Cash on Delivery,West,Social Media,Mobile,Cancelled
ORD000366,CUST00562,2025-08-20,P0006,Sneakers,Fashion,2,399,0.15,0,Debit Card,Central,Paid Ads,Mobile,Returned
ORD000367,CUST00758,2025-12-11,P0018,Sunscreen,Beauty,3,1499,0.05,0,Cash on Delivery,Central,Referral,Tablet,Completed
ORD000368,CUST00529,2026-06-02,P0017,Hair Oil,Beauty,1,1499,0.15,0,Cash on Delivery,North,Social Media,Desktop,Completed
ORD000369,CUST00435,2025-12-18,P0010,LED Lamp,Home,3,299,0.15,49,Credit Card,Central,Email,Mobile,Completed
ORD000370,CUST00361,2025-10-19,P0003,Phone Case,Electronics,2,299,0.0,0,Cash on Delivery,West,Paid Ads,Desktop,Completed
ORD000371,CUST00656,2025-09-22,P0012,Coffee Mug,Home,1,699,0.0,99,Credit Card,South,Referral,Mobile,Completed
ORD000372,CUST00673,2026-07-23,P0004,Power Bank,Electronics,4,299,0.05,0,Debit Card,East,Direct,Desktop,Completed
ORD000373,CUST00237,2026-06-12,P0013,Storage Box,Home,2,1999,0.0,49,Credit Card,East,Organic Search,Mobile,Completed
ORD000374,CUST00761,2025-09-05,P0022,Water Bottle,Sports,1,699,0.15,0,Credit Card,South,Paid Ads,Mobile,Completed
ORD000375,CUST00325,2026-07-23,P0004,Power Bank,Electronics,2,699,0.0,49,UPI,North,Email,Desktop,Returned
ORD000376,CUST00627,2026-06-15,P0002,Smart Watch,Electronics,4,299,0.2,79,Wallet,West,Social Media,Mobile,Completed
ORD000377,CUST00771,2025-12-29,P0018,Sunscreen,Beauty,4,1499,0.15,79,UPI,North,Direct,Tablet,Completed
ORD000378,CUST00553,2026-04-16,P0000,Wireless Earbuds,Electronics,1,1499,0.0,79,UPI,East,Email,Mobile,Completed
ORD000379,CUST00129,2025-11-22,P0024,Running Shoes,Sports,3,1999,0.0,49,Wallet,Central,Email,Tablet,Completed
ORD000380,CUST00465,2025-11-19,P0019,Face Wash,Beauty,3,999,0.15,49,UPI,Central,Social Media,Mobile,Completed
ORD000381,CUST00096,2026-05-07,P0010,LED Lamp,Home,4,499,0.05,0,UPI,South,Referral,Mobile,Completed
ORD000382,CUST00619,2025-11-01,P0009,Sunglasses,Fashion,4,299,0.0,99,UPI,East,Direct,Mobile,Completed
ORD000383,CUST00227,2025-12-27,P0009,Sunglasses,Fashion,3,499,0.05,79,Debit Card,West,Direct,Mobile,Cancelled
ORD000384,CUST00548,2025-12-28,P0009,Sunglasses,Fashion,3,999,0.2,99,Wallet,Central,Email,Desktop,Completed
ORD000385,CUST00728,2025-10-13,P0020,Yoga Mat,Sports,2,299,0.1,79,Cash on Delivery,South,Email,Desktop,Returned
ORD000386,CUST00145,2026-06-18,P0019,Face Wash,Beauty,4,299,0.1,0,Debit Card,East,Direct,Desktop,Completed
ORD000387,CUST00323,2026-04-22,P0005,T-Shirt,Fashion,4,399,0.05,0,UPI,North,Paid Ads,Mobile,Cancelled
ORD000388,CUST00513,2026-06-30,P0004,Power Bank,Electronics,4,299,0.0,49,Cash on Delivery,South,Email,Mobile,Completed
ORD000389,CUST00343,2026-02-27,P0013,Storage Box,Home,4,299,0.2,0,Debit Card,West,Organic Search,Mobile,Cancelled
ORD000390,CUST00140,2025-10-22,P0016,Lip Balm,Beauty,3,699,0.15,99,UPI,South,Social Media,Desktop,Returned
ORD000391,CUST00023,2025-11-30,P0018,Sunscreen,Beauty,4,1499,0.05,49,Debit Card,North,Paid Ads,Tablet,Cancelled
ORD000392,CUST00331,2025-12-27,P0007,Denim Jacket,Fashion,4,699,0.15,0,Debit Card,Central,Paid Ads,Mobile,Cancelled
ORD000393,CUST00513,2026-07-29,P0012,Coffee Mug,Home,1,299,0.0,49,UPI,South,Email,Mobile,Completed
ORD000394,CUST00455,2025-11-14,P0002,Smart Watch,Electronics,1,499,0.15,0,Cash on Delivery,West,Social Media,Mobile,Completed
ORD000395,CUST00125,2026-04-29,P0011,Cushion Cover,Home,4,299,0.2,0,Credit Card,Central,Social Media,Mobile,Completed
ORD000396,CUST00362,2025-10-03,P0017,Hair Oil,Beauty,2,999,0.0,99,Debit Card,West,Referral,Desktop,Completed
ORD000397,CUST00303,2026-08-03,P0007,Denim Jacket,Fashion,4,399,0.0,99,Cash on Delivery,North,Social Media,Mobile,Completed
